"velocity:0","velocity:1","velocity:2","Points:0","Points:1","Points:2"
15.554,0.39675,0,2.2767,-0.46235,0
15.925,0.22359,0,2.0998,-0.56093,0
15.925,0.15563,0,2.0587,-0.61043,0
15.898,0.32649,0,2.1421,-0.51199,0
15.918,0.11184,0,2.0188,-0.66,0
15.912,0.082907,0,1.9794,-0.70905,0
15.908,0.061704,0,1.9388,-0.75755,0
15.315,0.43401,0,2.318,-0.41402,0
15.038,0.41584,0,2.3583,-0.36319,0
15.905,0.044448,0,1.8946,-0.80587,0
15.903,0.030097,0,1.8475,-0.85354,0
15.902,0.018447,0,1.7981,-0.90097,0
15.902,0.0091655,0,1.7489,-0.94929,0
14.963,0.46466,0,2.3921,-0.30807,0
14.744,0.4134,0,2.4427,-0.2785,0
14.528,0.27643,0,2.4782,-0.2555,0
14.344,0.288,0,2.4961,-0.2269,0
14.006,0.77344,0,2.5055,-0.18226,0
14.253,0.77367,0,2.4951,-0.19432,0
12.696,-0.77292,0,2.5802,-0.17251,0
13.045,-0.55363,0,2.5643,-0.18259,0
12.357,-1.1919,0,2.5999,-0.16639,0
13.276,0.2027,0,2.5412,-0.16881,0
13.546,0.4557,0,2.5273,-0.17266,0
12.04,-1.6741,0,2.6224,-0.14988,0
12.163,-1.2961,0,2.6102,-0.15042,0
11.762,-2.956,0,2.6613,-0.15293,0
11.827,-2.5575,0,2.6482,-0.15554,0
11.953,-2.0033,0,2.6331,-0.14696,0
11.711,-3.5107,0,2.6816,-0.14711,0
11.778,-4.0075,0,2.7042,-0.12895,0
11.784,-3.7532,0,2.6924,-0.1321,0
11.757,-4.2292,0,2.7171,-0.12806,0
11.818,-4.3594,0,2.7311,-0.11941,0
11.865,-4.4054,0,2.7454,-0.11127,0
11.898,-4.3224,0,2.7701,-0.10146,0
11.931,-4.3781,0,2.7581,-0.10052,0
11.894,-4.1905,0,2.7821,-0.10206,0
11.915,-3.9934,0,2.794,-0.10164,0
13.083,0.45442,0,2.9221,-0.11458,0
13.294,0.99993,0,2.9343,-0.11976,0
13.499,1.4396,0,2.9435,-0.12658,0
13.495,1.7019,0,2.9532,-0.11801,0
12.866,-0.13977,0,2.9089,-0.10865,0
12.817,-0.50747,0,2.8978,-0.11555,0
12.369,-2.2517,0,2.852,-0.11665,0
12.57,-1.7447,0,2.8639,-0.12435,0
12.766,-1.2578,0,2.8749,-0.13035,0
12.71,-0.95749,0,2.886,-0.1174,0
13.464,1.8535,0,2.9622,-0.10491,0
12.051,-3.4919,0,2.8128,-0.11607,0
12.159,-3.1625,0,2.8233,-0.11996,0
12.181,-2.733,0,2.8405,-0.10589,0
12.105,-3.0691,0,2.8296,-0.10643,0
11.953,-3.7511,0,2.8052,-0.10294,0
13.528,2.1315,0,2.9756,-0.092469,0
13.663,2.4538,0,2.9881,-0.084631,0
15.902,0.0031502,0,1.6997,-0.99932,0
15.821,0.46168,0,2.1837,-0.46383,0
15.685,0.44974,0,2.2299,-0.46332,0
15.466,0.5497,0,2.2711,-0.4154,0
15.967,0.18671,0,2.0538,-0.56099,0
15.976,0.28474,0,2.0959,-0.51204,0
15.948,0.12955,0,2.0127,-0.61052,0
15.95,0.43098,0,2.1376,-0.46399,0
15.934,0.094898,0,1.9726,-0.65996,0
15.924,0.071468,0,1.9327,-0.70876,0
15.918,0.053288,0,1.8911,-0.75753,0
15.174,0.59653,0,2.3106,-0.36749,0
15.097,0.61115,0,2.3467,-0.31653,0
15.913,0.037814,0,1.8459,-0.80548,0
15.91,0.02454,0,1.7975,-0.8526,0
15.908,0.014133,0,1.7472,-0.89902,0
15.906,0.0060453,0,1.6986,-0.94819,0
15.156,0.68107,0,2.404,-0.26885,0
14.934,0.68081,0,2.4413,-0.25056,0
14.702,0.70233,0,2.4677,-0.22784,0
14.592,1.0086,0,2.4764,-0.19993,0
13.808,0.89364,0,2.5109,-0.16907,0
14.338,1.5255,0,2.4828,-0.16733,0
14.529,1.4684,0,2.476,-0.17612,0
12.81,-0.29983,0,2.5668,-0.16286,0
12.518,-0.71904,0,2.5851,-0.16046,0
13.066,0.050289,0,2.5513,-0.16388,0
12.313,-0.88339,0,2.597,-0.14848,0
13.237,0.58048,0,2.536,-0.15349,0
13.431,0.87146,0,2.5242,-0.15273,0
12.165,-1.3994,0,2.6183,-0.13296,0
12.255,-1.0176,0,2.6066,-0.13329,0
11.78,-3.067,0,2.6664,-0.14181,0
11.792,-2.7194,0,2.6541,-0.14952,0
11.919,-2.27,0,2.6422,-0.14113,0
12.107,-1.7714,0,2.6295,-0.13124,0
11.832,-3.4288,0,2.6801,-0.13213,0
11.999,-3.9167,0,2.7029,-0.11579,0
12.065,-3.6183,0,2.6901,-0.11642,0
11.927,-4.1778,0,2.7169,-0.11543,0
11.953,-4.3327,0,2.7326,-0.10785,0
12.014,-4.356,0,2.7459,-0.098516,0
12.005,-4.2848,0,2.7697,-0.088006,0
12.093,-4.3047,0,2.7579,-0.087184,0
11.955,-4.1873,0,2.7817,-0.088573,0
11.938,-4.0164,0,2.7936,-0.089076,0
12.937,0.24831,0,2.9204,-0.10277,0
13.162,0.86926,0,2.9343,-0.10886,0
13.375,1.3222,0,2.9432,-0.11794,0
13.292,1.3526,0,2.948,-0.1055,0
12.705,-0.45268,0,2.9044,-0.096393,0
12.692,-0.68403,0,2.8961,-0.1056,0
12.249,-2.4081,0,2.8506,-0.10436,0
12.428,-1.9039,0,2.8625,-0.11314,0
12.607,-1.4011,0,2.8742,-0.11896,0
12.583,-1.0776,0,2.8863,-0.10473,0
13.371,1.7005,0,2.9621,-0.093223,0
12.034,-3.4091,0,2.8177,-0.10712,0
12.102,-2.8584,0,2.8394,-0.09286,0
12.042,-3.1789,0,2.8286,-0.093842,0
11.948,-3.7765,0,2.8057,-0.090935,0
13.462,1.9867,0,2.9759,-0.080796,0
13.607,2.3043,0,2.9883,-0.072978,0
15.904,0.0014318,0,1.6496,-0.99891,0
15.65,0.61757,0,2.2243,-0.41583,0
15.847,0.62757,0,2.178,-0.41617,0
15.357,0.75575,0,2.2633,-0.36917,0
16.03,0.22317,0,2.0497,-0.51186,0
15.991,0.14466,0,2.0078,-0.56101,0
16.057,0.35985,0,2.0914,-0.46423,0
15.961,0.10386,0,1.9667,-0.61049,0
16.032,0.57755,0,2.1325,-0.41628,0
15.944,0.079402,0,1.9266,-0.66005,0
15.933,0.06085,0,1.8862,-0.70912,0
15.926,0.045177,0,1.8434,-0.75731,0
15.232,0.79952,0,2.2994,-0.32313,0
15.81,0.93416,0,2.3467,-0.26113,0
15.664,0.91383,0,2.3194,-0.27768,0
15.921,0.030981,0,1.7966,-0.80472,0
15.917,0.01862,0,1.7465,-0.85038,0
15.913,0.0095349,0,1.6965,-0.89588,0
15.909,0.0027313,0,1.6488,-0.9474,0
15.686,1.1914,0,2.4031,-0.22771,0
15.846,1.0319,0,2.3712,-0.24526,0
15.157,1.0708,0,2.4388,-0.22274,0
14.96,1.2508,0,2.4557,-0.20233,0
14.849,1.657,0,2.4611,-0.17822,0
14.047,1.4539,0,2.4941,-0.15929,0
13.667,1.2023,0,2.5107,-0.15223,0
14.484,2.0348,0,2.4709,-0.15407,0
14.709,2.1171,0,2.462,-0.15696,0
12.689,-0.19842,0,2.5697,-0.15167,0
12.909,-0.038849,0,2.5584,-0.15906,0
12.469,-0.4733,0,2.5839,-0.14484,0
13.032,0.3867,0,2.5468,-0.14969,0
12.37,-0.63047,0,2.5944,-0.13215,0
13.16,0.87665,0,2.5341,-0.13801,0
13.348,1.1652,0,2.5223,-0.13804,0
12.366,-1.2354,0,2.6161,-0.11761,0
12.417,-0.83913,0,2.6043,-0.11783,0
11.87,-2.599,0,2.6522,-0.13959,0
11.925,-3.0144,0,2.6666,-0.12995,0
12.076,-2.1475,0,2.6408,-0.12869,0
12.333,-1.6446,0,2.6279,-0.11686,0
12.105,-3.3008,0,2.6781,-0.11778,0
12.332,-3.7682,0,2.7008,-0.10214,0
12.393,-3.502,0,2.6889,-0.10333,0
12.104,-4.1872,0,2.7224,-0.10357,0
12.304,-3.9497,0,2.7107,-0.099608,0
12.171,-4.2444,0,2.7336,-0.095365,0
12.232,-4.2458,0,2.746,-0.085729,0
12.169,-4.1888,0,2.7695,-0.074725,0
12.311,-4.1699,0,2.7577,-0.074151,0
12.067,-4.1313,0,2.7815,-0.075295,0
12.003,-3.9958,0,2.7936,-0.076194,0
12.819,0.032064,0,2.9181,-0.091646,0
13.048,0.70592,0,2.9335,-0.097752,0
13.191,1.1973,0,2.9477,-0.093951,0
12.541,-1.0105,0,2.8909,-0.093685,0
12.17,-2.5207,0,2.85,-0.092083,0
12.314,-2.0821,0,2.8603,-0.10201,0
12.486,-1.4999,0,2.8749,-0.1064,0
13.313,1.5882,0,2.9632,-0.081551,0
11.986,-3.4921,0,2.8173,-0.0931,0
12.061,-2.9291,0,2.8396,-0.080091,0
12.014,-3.245,0,2.8285,-0.079934,0
11.976,-3.7923,0,2.8056,-0.077563,0
13.416,1.8648,0,2.9761,-0.071102,0
13.554,2.1473,0,2.9883,-0.061512,0
15.904,-0.00041152,0,1.5999,-0.99913,0
15.856,0.87073,0,2.1716,-0.36827,0
15.595,0.85513,0,2.2164,-0.36913,0
15.422,0.99346,0,2.2529,-0.32575,0
16.128,0.2603,0,2.0453,-0.46358,0
16.053,0.15436,0,2.0037,-0.51173,0
15.998,0.1062,0,1.962,-0.56098,0
16.185,0.46368,0,2.0861,-0.41668,0
15.966,0.082895,0,1.9212,-0.61053,0
16.123,0.77451,0,2.1256,-0.3701,0
15.95,0.066675,0,1.8806,-0.66008,0
15.94,0.051591,0,1.8398,-0.70897,0
15.933,0.037395,0,1.7958,-0.7567,0
15.769,1.0633,0,2.2808,-0.28201,0
16.788,1.2634,0,2.309,-0.23041,0
16.585,1.2049,0,2.2899,-0.24341,0
15.928,0.024024,0,1.7477,-0.80283,0
15.923,0.01228,0,1.6941,-0.84383,0
15.916,0.0044489,0,1.6471,-0.89417,0
15.909,-0.00079402,0,1.5994,-0.94787,0
16.16,1.3804,0,2.3794,-0.2195,0
15.692,1.38,0,2.412,-0.21379,0
16.627,1.4342,0,2.3506,-0.21652,0
16.77,1.3859,0,2.3355,-0.21901,0
15.399,1.5233,0,2.4332,-0.19939,0
15.204,1.8217,0,2.4446,-0.17983,0
15.001,2.2252,0,2.45,-0.15924,0
14.226,1.8947,0,2.4817,-0.15081,0
13.866,1.6617,0,2.4968,-0.14546,0
13.539,1.499,0,2.5101,-0.13641,0
14.397,2.4425,0,2.4672,-0.13852,0
14.685,2.6177,0,2.4549,-0.13969,0
12.631,-0.067629,0,2.5709,-0.14032,0
12.849,0.15327,0,2.5578,-0.14784,0
12.502,-0.24184,0,2.5819,-0.12984,0
12.981,0.61303,0,2.5455,-0.13706,0
12.492,-0.4456,0,2.5923,-0.11705,0
13.088,1.1008,0,2.5333,-0.12409,0
13.249,1.4054,0,2.5216,-0.12366,0
12.614,-1.1527,0,2.6147,-0.10299,0
12.626,-0.73444,0,2.6027,-0.10291,0
12.032,-2.554,0,2.6529,-0.1275,0
12.184,-2.9217,0,2.6657,-0.11706,0
12.309,-2.064,0,2.64,-0.11591,0
12.598,-1.5851,0,2.627,-0.10337,0
12.444,-3.1907,0,2.6768,-0.1043,0
12.665,-3.6305,0,2.6994,-0.090161,0
12.734,-3.3853,0,2.6878,-0.091252,0
12.365,-4.0663,0,2.7223,-0.092193,0
12.568,-3.8428,0,2.7108,-0.089354,0
12.425,-4.114,0,2.7343,-0.083555,0
12.498,-4.0814,0,2.7459,-0.07317,0
12.38,-4.0326,0,2.7692,-0.061621,0
12.57,-3.9778,0,2.7574,-0.061304,0
12.224,-4.0206,0,2.7814,-0.062038,0
12.112,-3.9307,0,2.7935,-0.062713,0
12.939,0.48197,0,2.931,-0.087235,0
12.729,-0.14417,0,2.917,-0.07998,0
12.613,-0.57699,0,2.9051,-0.082296,0
13.156,1.1786,0,2.9518,-0.080724,0
12.429,-1.4293,0,2.8803,-0.092557,0
12.489,-1.0406,0,2.893,-0.082468,0
12.244,-2.1705,0,2.8604,-0.091052,0
12.124,-2.5855,0,2.8505,-0.080133,0
12.368,-1.8092,0,2.8683,-0.099905,0
13.261,1.465,0,2.964,-0.0701,0
11.982,-3.5332,0,2.8173,-0.079471,0
12.049,-2.9521,0,2.8407,-0.067158,0
12.018,-3.2624,0,2.8293,-0.066539,0
12.041,-3.7668,0,2.8057,-0.064062,0
13.365,1.7247,0,2.9764,-0.060162,0
13.491,1.9861,0,2.9883,-0.049902,0
15.903,-0.0022299,0,1.55,-1,0
15.7,1.1571,0,2.2076,-0.32034,0
16.014,1.1721,0,2.1619,-0.32183,0
15.929,1.2501,0,2.2386,-0.28307,0
16.148,0.14892,0,1.9992,-0.46274,0
16.277,0.30008,0,2.0401,-0.41636,0
16.048,0.093794,0,1.9577,-0.51106,0
15.993,0.077655,0,1.9162,-0.56092,0
16.341,0.59412,0,2.0801,-0.37031,0
15.968,0.067961,0,1.8754,-0.61084,0
16.352,1.0465,0,2.117,-0.32376,0
15.955,0.056824,0,1.8348,-0.66023,0
15.947,0.043243,0,1.7933,-0.70856,0
15.94,0.029613,0,1.7477,-0.75534,0
16.545,1.2727,0,2.2605,-0.24946,0
17.559,1.439,0,2.2863,-0.20331,0
17.521,1.3628,0,2.2648,-0.20851,0
17.197,1.4723,0,2.316,-0.20838,0
15.934,0.016262,0,1.6959,-0.79808,0
15.927,0.0055275,0,1.643,-0.83752,0
15.916,-0.00089531,0,1.5986,-0.8956,0
15.908,-0.0045007,0,1.5496,-0.9487,0
16.318,1.7073,0,2.3856,-0.19966,0
16.567,1.551,0,2.3636,-0.20939,0
15.882,1.7677,0,2.4107,-0.19349,0
17.134,1.849,0,2.345,-0.1881,0
17.38,1.8139,0,2.3299,-0.18545,0
15.616,2.0256,0,2.4258,-0.17766,0
15.346,2.3673,0,2.4354,-0.15959,0
14.984,2.7424,0,2.4427,-0.1409,0
14.111,2.094,0,2.4821,-0.14072,0
13.729,1.9038,0,2.4969,-0.13231,0
13.414,1.7374,0,2.5097,-0.12233,0
14.224,2.7493,0,2.4659,-0.12505,0
14.498,3.0532,0,2.451,-0.1228,0
12.639,0.12606,0,2.5697,-0.12716,0
12.808,0.3299,0,2.5573,-0.13656,0
12.58,-0.075503,0,2.5805,-0.11563,0
12.933,0.80373,0,2.545,-0.12414,0
12.646,-0.35094,0,2.5912,-0.10297,0
13.023,1.2759,0,2.5329,-0.11072,0
13.152,1.5952,0,2.5212,-0.11004,0
12.865,-1.1469,0,2.6142,-0.089889,0
12.839,-0.72087,0,2.6021,-0.089678,0
12.262,-2.4998,0,2.6528,-0.11595,0
12.508,-2.8315,0,2.6645,-0.10409,0
12.59,-2.0148,0,2.6394,-0.10323,0
12.885,-1.5773,0,2.6265,-0.090325,0
12.799,-3.0985,0,2.6759,-0.091636,0
12.987,-3.5084,0,2.6989,-0.078911,0
13.081,-3.2808,0,2.6871,-0.07916,0
12.656,-3.9222,0,2.7224,-0.080762,0
12.859,-3.7175,0,2.711,-0.078692,0
12.72,-3.9371,0,2.734,-0.071585,0
12.787,-3.8754,0,2.7455,-0.060835,0
12.626,-3.8202,0,2.7687,-0.048605,0
12.853,-3.7403,0,2.7566,-0.048487,0
12.424,-3.8507,0,2.7809,-0.048608,0
12.26,-3.8148,0,2.7933,-0.049202,0
13.046,0.85222,0,2.9423,-0.082405,0
12.848,0.27855,0,2.9291,-0.076165,0
12.664,-0.26935,0,2.9174,-0.067451,0
12.552,-0.67539,0,2.906,-0.06975,0
13.103,1.0579,0,2.9523,-0.069936,0
12.38,-1.4478,0,2.8827,-0.080834,0
12.329,-1.8046,0,2.8707,-0.090724,0
12.441,-1.0874,0,2.8951,-0.069932,0
12.198,-2.2215,0,2.8614,-0.079916,0
12.102,-2.6049,0,2.852,-0.068844,0
13.209,1.333,0,2.9644,-0.059331,0
12.012,-3.5395,0,2.8176,-0.065513,0
12.053,-2.9305,0,2.8429,-0.054384,0
12.042,-3.2351,0,2.8309,-0.05365,0
12.145,-3.6911,0,2.8059,-0.049873,0
13.301,1.57,0,2.9764,-0.04881,0
13.41,1.8229,0,2.9883,-0.038132,0
15.9,-0.0041523,0,1.5,-1,0
16.166,1.4114,0,2.1963,-0.28088,0
16.56,1.5318,0,2.1471,-0.27442,0
16.618,1.4127,0,2.2255,-0.24982,0
16.115,0.051901,0,1.9534,-0.46187,0
16.284,0.11107,0,1.994,-0.41478,0
16.477,0.33071,0,2.0341,-0.36946,0
16.022,0.053956,0,1.9121,-0.51135,0
15.983,0.061748,0,1.8707,-0.56085,0
16.684,0.77774,0,2.0722,-0.32574,0
15.969,0.05904,0,1.8301,-0.61086,0
16.887,1.3991,0,2.1039,-0.28123,0
15.961,0.049027,0,1.7895,-0.65966,0
15.954,0.03527,0,1.7475,-0.7075,0
15.946,0.021523,0,1.7008,-0.75465,0
17.379,1.3587,0,2.2407,-0.21421,0
17.919,1.4567,0,2.2726,-0.18485,0
17.899,1.3571,0,2.257,-0.18699,0
17.781,1.6104,0,2.2958,-0.18519,0
17.653,1.7899,0,2.3141,-0.17907,0
15.946,0.0074278,0,1.6351,-0.76997,0
15.928,-0.0017087,0,1.5942,-0.83852,0
15.915,-0.0066961,0,1.548,-0.89712,0
15.905,-0.0082653,0,1.5,-0.95,0
16.787,1.8438,0,2.3641,-0.19172,0
16.399,1.9929,0,2.388,-0.18474,0
16.037,2.1922,0,2.407,-0.17404,0
17.297,2.228,0,2.3453,-0.16551,0
17.563,2.2102,0,2.3273,-0.15629,0
15.712,2.5132,0,2.4195,-0.15798,0
15.31,2.852,0,2.4294,-0.14137,0
14.789,3.2307,0,2.4374,-0.12235,0
13.965,2.316,0,2.4823,-0.12932,0
13.581,2.1089,0,2.4972,-0.11977,0
13.288,1.9326,0,2.5094,-0.10896,0
14.022,3.1831,0,2.4604,-0.10853,0
14.251,3.3829,0,2.4485,-0.10878,0
12.781,0.47762,0,2.5573,-0.12501,0
12.68,0.28372,0,2.5686,-0.11392,0
12.69,0.033986,0,2.5793,-0.10198,0
12.9,0.95658,0,2.5447,-0.11137,0
12.82,-0.3161,0,2.5904,-0.08943,0
12.969,1.4079,0,2.5326,-0.097704,0
13.063,1.7418,0,2.5209,-0.09693,0
13.119,-1.1902,0,2.614,-0.077125,0
13.057,-0.76811,0,2.602,-0.076882,0
12.56,-2.4364,0,2.652,-0.10355,0
12.855,-2.7646,0,2.6637,-0.091397,0
12.898,-1.9963,0,2.6389,-0.090563,0
13.175,-1.6047,0,2.6261,-0.077309,0
13.151,-3.0192,0,2.6752,-0.079167,0
13.296,-3.3924,0,2.6986,-0.067545,0
13.402,-3.1903,0,2.6868,-0.067201,0
12.947,-3.764,0,2.7224,-0.069666,0
13.149,-3.5778,0,2.7104,-0.068184,0
13.015,-3.7417,0,2.7336,-0.059887,0
13.069,-3.6508,0,2.7447,-0.048857,0
12.889,-3.5659,0,2.7677,-0.03543,0
13.119,-3.4884,0,2.7555,-0.035779,0
12.657,-3.6262,0,2.7802,-0.035173,0
12.457,-3.6282,0,2.7928,-0.034704,0
12.97,0.66982,0,2.9407,-0.072432,0
12.782,0.13379,0,2.9289,-0.064637,0
12.6,-0.39751,0,2.9177,-0.055026,0
12.49,-0.79191,0,2.9065,-0.056799,0
13.046,0.92086,0,2.9524,-0.059308,0
12.283,-1.8421,0,2.8722,-0.079928,0
12.337,-1.4941,0,2.8842,-0.069405,0
12.387,-1.1822,0,2.8957,-0.057681,0
12.168,-2.2508,0,2.8629,-0.068572,0
12.087,-2.6253,0,2.8535,-0.055163,0
13.145,1.1867,0,2.9645,-0.048343,0
12.067,-3.4997,0,2.8183,-0.052449,0
12.067,-2.8914,0,2.8451,-0.040553,0
12.074,-3.172,0,2.8332,-0.041243,0
12.287,-3.55,0,2.8063,-0.034749,0
13.221,1.4132,0,2.9764,-0.037329,0
13.309,1.6606,0,2.9882,-0.026373,0
15.895,-0.0061344,0,1.45,-1,0
16.757,1.5748,0,2.1883,-0.24629,0
16.914,1.7239,0,2.1563,-0.23845,0
17.211,1.4511,0,2.2145,-0.22072,0
16.047,-0.0065232,0,1.9078,-0.46152,0
16.196,-0.052955,0,1.9484,-0.41275,0
16.496,0.025851,0,1.9887,-0.36757,0
17.013,0.42301,0,2.0289,-0.32203,0
15.991,0.038658,0,1.8665,-0.51154,0
15.976,0.057009,0,1.8253,-0.5608,0
17.392,1.0926,0,2.0606,-0.28225,0
15.973,0.053759,0,1.785,-0.61035,0
17.164,1.9061,0,2.11,-0.23288,0
17.419,1.7783,0,2.0832,-0.24251,0
15.967,0.04167,0,1.7444,-0.65891,0
15.96,0.027255,0,1.704,-0.70517,0
15.952,0.01583,0,1.6666,-0.7432,0
17.868,1.277,0,2.2402,-0.18479,0
17.949,1.567,0,2.2832,-0.17889,0
18.057,1.428,0,2.2661,-0.1658,0
18.028,1.2943,0,2.2526,-0.1693,0
17.912,1.7516,0,2.2973,-0.1682,0
17.794,2.0085,0,2.3108,-0.15688,0
15.945,-0.0035754,0,1.5813,-0.77912,0
15.926,-0.0093126,0,1.5454,-0.84666,0
15.911,-0.012479,0,1.4979,-0.90027,0
15.899,-0.012158,0,1.4496,-0.95056,0
16.898,2.1566,0,2.3656,-0.17496,0
16.461,2.3458,0,2.3879,-0.16794,0
16.07,2.6179,0,2.4036,-0.15571,0
17.184,2.4995,0,2.3513,-0.1532,0
17.361,2.531,0,2.3364,-0.14318,0
15.639,2.9575,0,2.415,-0.14021,0
15.114,3.2678,0,2.4256,-0.12493,0
14.509,3.5479,0,2.4357,-0.10865,0
13.767,2.4556,0,2.4847,-0.11827,0
13.918,2.7413,0,2.4744,-0.11638,0
13.427,2.2848,0,2.4973,-0.10748,0
13.164,2.0866,0,2.509,-0.096037,0
13.742,3.4296,0,2.4593,-0.095066,0
13.941,3.6569,0,2.4469,-0.095212,0
13.789,2.9467,0,2.4724,-0.10704,0
12.786,0.62766,0,2.5566,-0.1124,0
12.745,0.39183,0,2.5677,-0.10076,0
12.816,0.069303,0,2.5788,-0.08877,0
12.884,1.0771,0,2.5443,-0.098499,0
12.999,-0.35306,0,2.5902,-0.076471,0
12.924,1.4956,0,2.5323,-0.084953,0
12.978,1.8435,0,2.5205,-0.084214,0
13.357,-1.2707,0,2.614,-0.064522,0
13.267,-0.85742,0,2.602,-0.064196,0
12.889,-2.395,0,2.6513,-0.090939,0
13.198,-2.7192,0,2.6631,-0.078845,0
13.211,-2.0046,0,2.6384,-0.07773,0
13.434,-1.6704,0,2.626,-0.064875,0
13.475,-2.9597,0,2.6749,-0.066819,0
13.568,-3.2853,0,2.6989,-0.056074,0
13.676,-3.1131,0,2.6868,-0.05538,0
13.242,-3.586,0,2.7218,-0.05819,0
13.423,-3.4391,0,2.7105,-0.056989,0
13.286,-3.5417,0,2.7329,-0.048352,0
13.336,-3.4082,0,2.7434,-0.035866,0
13.132,-3.3051,0,2.7666,-0.022231,0
13.346,-3.2444,0,2.7542,-0.022731,0
12.911,-3.3614,0,2.7787,-0.021526,0
12.694,-3.3949,0,2.7908,-0.020776,0
12.91,0.53241,0,2.9407,-0.061575,0
12.717,-0.0056111,0,2.929,-0.052655,0
12.529,-0.53719,0,2.9175,-0.042704,0
12.424,-0.92205,0,2.9063,-0.044533,0
12.987,0.78828,0,2.9525,-0.048751,0
12.245,-1.8855,0,2.8735,-0.068839,0
12.292,-1.5689,0,2.8849,-0.057716,0
12.328,-1.3042,0,2.8953,-0.045633,0
12.141,-2.2963,0,2.8637,-0.057024,0
12.089,-2.5443,0,2.858,-0.039394,0
13.066,1.0311,0,2.9643,-0.037119,0
12.124,-3.4129,0,2.8206,-0.040499,0
12.091,-2.8552,0,2.8462,-0.026982,0
12.123,-3.0958,0,2.8348,-0.027552,0
12.536,-3.3669,0,2.8016,-0.018592,0
13.123,1.2533,0,2.9762,-0.025829,0
13.187,1.5007,0,2.9881,-0.014648,0
15.888,-0.0081642,0,1.4,-1,0
17.147,1.5704,0,2.187,-0.21922,0
17.085,1.6963,0,2.1593,-0.20954,0
17.036,1.8918,0,2.1298,-0.21901,0
17.686,1.2742,0,2.218,-0.18915,0
17.503,1.3645,0,2.2043,-0.19701,0
15.974,-0.014748,0,1.862,-0.46232,0
16.046,-0.13895,0,1.903,-0.4117,0
16.386,-0.25365,0,1.9426,-0.36304,0
17.133,-0.055716,0,1.9837,-0.32197,0
17.915,0.61338,0,2.0188,-0.27931,0
15.969,0.045196,0,1.8209,-0.51154,0
15.977,0.058653,0,1.7801,-0.56081,0
17.831,1.4989,0,2.0483,-0.2424,0
15.98,0.048909,0,1.7398,-0.60995,0
17.116,2.0503,0,2.0914,-0.21313,0
17.361,1.9768,0,2.069,-0.21897,0
15.975,0.033135,0,1.6992,-0.65833,0
15.965,0.017524,0,1.6591,-0.7056,0
15.965,0.0064549,0,1.6165,-0.71445,0
17.828,1.2236,0,2.2275,-0.18144,0
17.943,1.1581,0,2.2375,-0.16665,0
18.033,1.6071,0,2.2809,-0.16308,0
18.007,1.3758,0,2.263,-0.15181,0
17.955,1.1796,0,2.2487,-0.15294,0
17.937,1.8252,0,2.2941,-0.15274,0
17.527,2.3571,0,2.3181,-0.13665,0
17.707,2.1032,0,2.3048,-0.13879,0
15.967,-0.0039686,0,1.5784,-0.71624,0
15.938,-0.012905,0,1.5337,-0.80006,0
15.921,-0.017433,0,1.4923,-0.85187,0
15.906,-0.018391,0,1.447,-0.90201,0
15.892,-0.016123,0,1.3993,-0.95111,0
16.852,2.4512,0,2.3694,-0.16097,0
16.425,2.714,0,2.3868,-0.15137,0
15.953,3.0257,0,2.4006,-0.13848,0
16.972,2.7975,0,2.3555,-0.13982,0
17.131,2.7572,0,2.3447,-0.1363,0
17.26,2.638,0,2.3299,-0.13106,0
15.408,3.3428,0,2.4123,-0.12424,0
14.781,3.6509,0,2.4228,-0.10866,0
14.151,3.8309,0,2.4343,-0.094925,0
13.579,2.6339,0,2.4852,-0.10623,0
13.272,2.4456,0,2.4969,-0.094995,0
13.043,2.2047,0,2.5084,-0.083423,0
13.561,3.1467,0,2.4717,-0.094654,0
13.435,3.6159,0,2.4585,-0.081991,0
13.583,3.8666,0,2.4461,-0.081973,0
12.811,0.74629,0,2.5558,-0.099251,0
12.826,0.44134,0,2.5672,-0.087755,0
12.952,0.048326,0,2.5785,-0.075821,0
12.88,1.1504,0,2.544,-0.08572,0
13.176,-0.44257,0,2.5903,-0.063756,0
12.885,1.5352,0,2.5321,-0.072495,0
12.899,1.902,0,2.5201,-0.071844,0
13.567,-1.3801,0,2.6141,-0.051922,0
13.459,-0.98713,0,2.6024,-0.051547,0
13.217,-2.3794,0,2.6508,-0.078356,0
13.513,-2.6925,0,2.6627,-0.06635,0
13.493,-2.0459,0,2.6383,-0.065209,0
13.659,-1.7554,0,2.626,-0.052418,0
13.75,-2.9139,0,2.6747,-0.054478,0
13.789,-3.188,0,2.6997,-0.044442,0
13.886,-3.0547,0,2.6877,-0.043939,0
13.484,-3.4243,0,2.7219,-0.046964,0
13.657,-3.3046,0,2.7109,-0.045344,0
13.499,-3.357,0,2.7325,-0.037155,0
13.544,-3.1904,0,2.7417,-0.023219,0
13.33,-3.066,0,2.7654,-0.0090044,0
13.513,-3.032,0,2.7533,-0.0098131,0
13.134,-3.0999,0,2.7773,-0.0080184,0
12.935,-3.1249,0,2.7889,-0.0066648,0
12.846,0.38953,0,2.9406,-0.050373,0
12.643,-0.15035,0,2.9289,-0.040608,0
12.447,-0.68663,0,2.9169,-0.030617,0
12.355,-1.0519,0,2.9057,-0.032955,0
12.908,0.63388,0,2.9523,-0.037516,0
12.212,-1.9303,0,2.8746,-0.05771,0
12.241,-1.6778,0,2.8844,-0.045998,0
